,preds
310,131175.94
311,127377.2
312,188923.52
313,122440.79
314,171007.16
315,142938.77
316,82744.016
317,78463.88
318,185900.55
319,111739.586
320,145432.5
321,190985.9
322,122157.625
323,156314.39
324,164216.62
325,160317.9
326,149745.25
327,192282.89
328,152729.27
329,147328.98
330,176910.45
331,124917.88
332,235087.88
333,193545.53
334,178066.8
335,130461.086
336,214367.27
337,92895.055
338,100126.97
339,105121.37
340,165135.19
341,184126.31
342,107579.766
343,137686.16
344,118584.17
345,160793.75
346,132930.25
347,105846.81
348,226148.5
349,225834.4
350,141339.45
351,106755.83
352,162802.64
353,171820.33
354,150719.23
355,153907.77
356,97304.0
357,132986.7
358,104106.336
359,128286.6
360,141366.23
361,93837.805
362,106515.59
363,187441.34
364,166475.55
365,131787.34
366,101752.6
367,224187.78
368,136729.02
369,116882.06
370,156383.77
371,98070.6
372,205327.27
373,151911.22
374,121806.24
375,208814.55
376,99054.65
377,126258.6
378,174307.34
379,91392.96
380,144128.78
381,173291.22
382,94348.98
383,130025.8
384,106154.0
385,235579.23
386,140951.55
387,139411.94
388,170260.42
389,98474.805
390,130449.22
391,85565.09
392,142171.64
393,108835.516
394,83177.64
395,226229.2
396,140199.83
397,109975.39
398,110606.94
399,136206.58
400,164820.52
401,107168.83
402,196288.34
403,196538.1
404,168437.67
405,86496.695
406,148292.33
407,114709.35
408,276144.12
409,120719.26
410,71996.266
411,170360.31
412,205133.72
413,147877.55
414,116036.59
415,120522.766
416,188047.77
417,140285.42
418,216618.19
419,263819.78
420,111106.63
421,94824.93
422,112948.01
423,133875.95
424,201890.81
425,206344.05
426,254763.11
427,120261.375
428,136862.14
429,101701.59
430,189966.38
431,121920.695
432,88858.27
433,113161.91
434,142170.42
435,83042.72
436,143348.2
437,95724.15
438,105490.234
439,175291.97
440,143023.17
441,129639.195
442,176520.14
443,180175.22
444,127333.46
445,119444.56
446,77731.68
447,219574.86
448,112536.016
449,87175.82
450,200259.05
451,218391.95
452,96876.06
453,159724.34
454,95676.39
455,108662.37
456,171187.2
457,116606.19
458,132960.28
459,171943.34
460,124387.125
461,130147.61
462,158823.14
463,163319.52
464,213706.06
465,106990.31
466,198818.62
467,160291.66
468,134429.89
469,99931.15
470,116277.5
471,224063.11
472,82699.44
473,95380.74
474,159519.02
475,104342.23
476,126626.734
477,194081.17
478,121548.76
479,134673.55
480,110935.95
481,174029.34
482,145941.73
483,137269.73
484,123532.39
485,189618.9
486,190364.4
487,115370.19
488,92447.61
489,193502.73
490,113306.9
491,178341.48
492,115771.21
493,148627.69
494,134522.4
495,268533.06
496,242716.8
497,141616.84
498,172001.34
499,88921.15
500,100240.375
501,105625.95
502,115867.125
503,119119.25
504,105481.63
505,110597.16
506,125565.74
507,177090.9
508,123210.164
509,220016.39
510,240975.31
511,133797.77
512,161933.94
513,127690.88
514,125248.76
515,83138.23
516,88538.73
517,207413.11
518,239112.73
519,111010.016
520,236376.95
521,168792.94
522,218896.73
523,133404.86
524,245146.84
525,184187.06
526,169933.52
527,175579.75
528,122584.73
529,170326.6
530,144313.19
531,168864.2
532,120663.96
533,171429.86
534,108126.96
535,163861.38
536,216448.33
537,116125.336
538,111407.18
539,178279.55
540,118734.13
541,106624.625
542,172363.12
543,131944.88
544,201615.81
545,83756.87
546,131692.12
547,118344.0
548,99789.25
549,187614.61
550,113848.875
551,239994.38
552,109734.39
553,180115.45
554,85434.95
555,213740.1
556,144060.06
557,216541.23
558,95314.76
559,138622.28
560,107126.94
561,127569.93
562,157038.08
563,186490.7
564,238994.2
565,93645.58
566,126188.9
567,268890.53
568,155465.33
569,97849.164
570,108652.586
571,132898.39
572,97179.67
573,149173.9
574,119892.33
575,180586.2
576,135410.66
577,124363.28
578,166417.77
579,123778.29
580,136307.11
581,162958.06
582,117967.62
583,97243.53
584,176392.55
585,179821.42
586,125759.87
587,210573.56
588,194205.97
589,170979.69
590,166088.03
591,196770.8
592,129559.61
593,202595.61
594,132444.0
595,154062.88
596,191957.58
597,105569.16
598,106300.234
599,172891.58
600,180925.34
601,97315.88
602,228674.4
603,145203.98
604,108486.914
605,107035.74
606,253039.84
607,121250.95
608,257765.16
609,104450.97
610,133822.89
611,164787.3
612,109084.71
613,176339.62
614,226095.78
615,115072.984
616,141591.08
617,85181.22
618,124618.05
619,126288.195
620,149453.0
621,121580.266
622,250358.31
623,148020.83
624,234695.33
625,152837.73
626,110369.03
627,153195.22
628,147933.45
629,89532.1
630,114109.266
631,148878.14
632,280274.12
633,176595.81
634,182733.7
635,160689.08
636,158672.2
637,168529.98
638,103938.516
639,192445.44
640,130330.21
641,108887.9
642,199854.66
643,165857.28
644,170208.78
645,172910.11
646,127661.46
647,123041.99
648,110848.01
649,152388.56
650,168513.38
651,112852.07
652,241580.06
653,223274.77
654,174676.12
655,96621.63
656,196590.03
657,130952.09
658,87515.13
659,137479.27
660,151803.52
661,184366.55
662,139446.7
663,139759.9
664,102743.984
665,103029.73
666,223805.16
667,159475.9
668,113582.96
669,112947.79
670,211259.44
671,286847.28
672,119259.01
673,137844.22
674,118634.02
675,96625.09
676,141432.11
677,106336.51
678,191636.69
679,245647.12
680,161904.44
681,100081.12
682,159192.47
683,148251.56
684,124562.01
685,132961.28
686,127892.234
687,116544.266
688,105502.78
689,113868.086
690,227897.45
691,192210.72
692,149752.86
693,189994.25
694,113579.87
695,89478.52
696,144163.97
697,156277.78
698,96115.336
699,151554.86
700,202650.69
701,98268.53
702,232788.55
703,119669.234
704,84100.25
705,153281.33
706,106409.1
707,210687.31
708,141479.44
709,77162.92
710,159100.27
711,92622.945
712,124102.836
713,108079.484
714,227909.14
715,209031.47
716,123724.39
717,145192.66
718,118936.4
719,196783.2
720,161099.64
721,240649.78
722,158692.4
723,151772.16
724,119638.89
725,99481.49
726,271263.9
727,113844.03
728,135324.05
729,89727.47
730,215050.44
731,195061.03
732,99401.95
733,175067.16
734,135917.88
735,150550.56
736,207903.22
737,115448.56
738,123002.12
739,82571.26
740,134437.02
741,134716.28
742,202143.39
743,191423.53
744,137159.42
745,178203.92
746,135650.08
747,118990.71
748,150356.06
749,125256.39
750,118275.62
751,193940.55
752,102925.52
753,187074.03
754,190108.06
755,183291.98
756,186319.58
757,151467.81
758,194512.34
759,104672.555
760,149095.02
761,94508.836
762,93764.56
763,132395.56
764,184191.97
765,244910.61
766,95308.91
767,95580.33
768,160122.6
769,93717.33
770,120544.555
771,119625.53
772,115264.016
773,145704.75
774,162068.02
775,103130.875
776,200233.33
777,215372.97
778,152654.7
779,153652.23
780,129448.71
781,267318.34
782,232934.05
783,154408.86
784,114752.89
785,182931.19
786,137803.14
787,85667.06
788,121620.45
789,128873.1
790,119768.82
791,156411.94
792,277336.44
793,117872.01
794,76954.7
795,102042.945
796,154766.64
797,159564.92
798,198292.88
799,149263.47
800,111313.734
801,94080.47
802,178879.72
803,165563.52
804,109043.57
805,164975.22
806,96955.516
807,129231.375
808,228434.2
809,184471.77
810,168314.86
811,195861.23
812,124260.91
813,157461.34
814,117653.914
815,176549.4
816,180815.47
817,180454.23
818,177760.03
819,132789.25
820,142457.88
821,218005.7
822,134591.81
823,218239.61
824,102124.6
825,148848.67
826,92073.21
827,132344.11
828,93729.4
829,126804.88
830,125579.33
831,193899.56
832,202503.72
833,114518.32
834,111038.17
835,174046.98
836,155017.44
837,126494.555
838,143556.84
839,119203.03
840,92179.26
841,149331.23
842,161584.72
843,108094.88
844,118043.47
845,119564.22
846,145053.47
847,152723.38
848,181020.22
849,176527.64
850,112461.625
851,132518.64
852,155080.12
853,82755.5
854,169089.0
855,116286.25
856,100651.09
857,120396.07
858,210356.52
859,104990.7
860,101692.42
861,203902.03
862,137364.88
863,157438.77
864,257298.12
865,110313.88
866,188929.84
867,203627.47
868,119721.42
869,123666.08
870,161904.05
871,146124.03
872,80651.61
873,100646.42
874,179643.05
875,156807.42
876,103745.27
877,141109.52
878,129885.516
879,176018.05
880,154302.02
881,136847.06
882,211746.6
883,139054.78
884,232629.92
885,91944.37
886,111792.805
887,158326.89
888,101602.195
889,76906.28
890,95993.016
891,128050.914
892,135752.69
893,162925.86
894,99695.555
895,154219.56
896,297759.9
897,85750.2
898,98490.43
899,128306.19
900,99575.86
901,210761.73
902,151673.14
903,74732.984
904,125777.07
905,86957.28
906,276039.2
907,169042.83
908,108384.8
909,107668.68
910,209021.6
911,97154.42
912,118736.34
913,117827.15
914,104870.67
915,116779.82
916,161191.75
917,153831.81
918,134258.7
919,256359.64
920,109231.055
921,192450.48
922,87406.805
923,261978.2
924,149931.28
925,172519.31
926,227191.55
927,126720.7
928,266721.16
929,151257.39
930,127608.53
931,102656.625
932,113628.99
933,188310.75
934,124930.94
935,182503.38
936,111271.66
937,265922.75
938,157225.66
939,151143.56
940,187175.42
941,163826.56
942,119469.195
943,132451.47
944,114657.305
945,216185.4
946,122203.16
947,186565.19
948,124309.71
949,189366.98
950,240001.6
951,113012.71
952,136264.27
953,130155.05
954,122726.21
955,104485.164
956,113110.42
957,107204.695
958,166359.05
959,118838.94
960,113916.87
961,153474.42
962,104804.28
963,174001.55
964,140232.11
965,147823.14
966,74729.055
967,109675.58
968,122160.82
969,110268.07
970,111772.484
971,140109.22
972,160082.75
973,234316.53
974,100536.39
975,181855.77
976,166063.84
977,98475.88
978,103580.85
979,229127.17
980,91428.3
981,158536.33
982,151011.33
983,88276.18
984,123634.734
985,103766.03
986,126864.92
987,155222.61
988,112668.38
989,130742.11
990,126552.24
991,149023.34
992,134535.6
993,245569.16
994,131483.88
995,121460.25
996,145087.22
997,115135.086
998,255526.88
999,155295.72
1000,244844.97
1001,132540.47
1002,151044.77
1003,123518.26
1004,214189.84
1005,170826.3
1006,111478.914
1007,113759.24
1008,160987.0
1009,222437.77
1010,187699.34
1011,86256.5
1012,96999.24
1013,113449.75
1014,92709.555
1015,157741.94
1016,165202.7
1017,157590.84
1018,174394.19
1019,215029.27
1020,204907.53
1021,93570.13
1022,278527.25
1023,119131.15
1024,155087.12
1025,93606.805
1026,113898.125
1027,145692.03
1028,167682.97
1029,164105.52
1030,227892.34
1031,92517.305
1032,143731.78
1033,161722.53
1034,135537.77
1035,108829.07
1036,119585.11
1037,173748.42
1038,119588.47
1039,110015.01
1040,186849.17
1041,210785.42
1042,178742.53
1043,153951.3
1044,165485.84
1045,178756.48
1046,181355.48
1047,109979.85
1048,96393.6
1049,182374.45
1050,125830.86
1051,153152.12
1052,167467.95
1053,177389.58
1054,129334.04
1055,167038.72
1056,152135.02
1057,99727.09
1058,278296.16
1059,144497.02
1060,88916.62
1061,217511.78
1062,196310.97
1063,124885.61
1064,115772.61
1065,123371.97
1066,101089.74
1067,124760.9
1068,169916.42
1069,238156.7
1070,171449.3
1071,125779.32
1072,210901.38
1073,211544.77
1074,112952.48
1075,102606.52
1076,182509.33
1077,141709.83
1078,171338.38
1079,138555.4
1080,149854.6
1081,96372.34
1082,142473.62
1083,180116.94
1084,212079.05
1085,169268.53
1086,178092.77
1087,214961.73
1088,178978.83
1089,113797.39
1090,201202.67
1091,109783.47
1092,212479.19
1093,98845.34
1094,142208.33
1095,145179.06
1096,191976.75
1097,165610.75
1098,104172.37
1099,155214.17
1100,124670.98
1101,105746.64
1102,226367.42
1103,238658.47
1104,156355.58
1105,98382.234
1106,130153.086
1107,109465.09
1108,139945.45
1109,133412.39
1110,129172.97
1111,164809.81
1112,136587.1
1113,151494.61
1114,158876.9
1115,195797.12
1116,192600.39
1117,130259.83
1118,141276.31
1119,106441.49
1120,258239.2
1121,102484.41
1122,213986.22
1123,145877.3
1124,117154.555
1125,127928.34
1126,103105.77
1127,113724.51
1128,189671.77
1129,130025.6
1130,100141.914
1131,115918.32
1132,123902.79
1133,117372.62
1134,115274.97
1135,144043.69
1136,250506.56
1137,104135.84
1138,165285.33
1139,131739.28
1140,221938.06
1141,154840.6
1142,196651.48
1143,229380.98
1144,103860.36
1145,230298.28
1146,188521.34
1147,165538.89
1148,122412.234
1149,107705.836
1150,137586.17
1151,202762.23
1152,112331.4
1153,174627.19
1154,113024.266
1155,133565.2
1156,101281.65
1157,117684.7
1158,189490.89
1159,136002.3
1160,142303.28
1161,117355.76
1162,119443.0
1163,125982.61
1164,152206.84
1165,202383.33
1166,276994.47
1167,139956.12
1168,83341.68
1169,195490.25
1170,165988.36
1171,110410.8
1172,86560.93
1173,167268.95
1174,107985.09
1175,177503.45
1176,173656.16
1177,203514.86
1178,214281.45
1179,162686.77
1180,280379.4
1181,95391.4
1182,109149.4
1183,110845.43
1184,135175.33
1185,131542.66
1186,164351.23
1187,130537.73
1188,174001.97
1189,152292.9
1190,135456.84
1191,98627.49
1192,117516.055
1193,113855.04
1194,90873.2
1195,202904.39
1196,167220.78
1197,130142.414
1198,130543.95
1199,96069.195
1200,151656.31
1201,170253.34
1202,146908.69
1203,216825.19
1204,207056.98
1205,220162.17
1206,115074.97
1207,175550.62
1208,194775.81
1209,171980.7
1210,125152.52
1211,135073.02
1212,92671.555
1213,228511.61
1214,180434.67
1215,161248.84
1216,212131.61
1217,158773.44
1218,187192.89
1219,236581.77
1220,185020.97
1221,145327.98
1222,92077.02
1223,105823.375
1224,120863.89
1225,136471.03
1226,111359.06
1227,245280.77
1228,82086.39
1229,81820.336
1230,207329.75
1231,103184.91
1232,131349.44
1233,198387.23
1234,120319.28
1235,98414.82
1236,85769.08
1237,123564.98
1238,100525.92
1239,136396.3
1240,112743.484
1241,183286.8
1242,194655.28
1243,110862.3
1244,199610.8
1245,196063.73
1246,123630.11
1247,123311.74
1248,125277.88
1249,196866.48
1250,96185.37
1251,170796.67
1252,109930.16
1253,143950.45
1254,152312.19
1255,162034.92
1256,110736.85
1257,91915.07
1258,92228.82
1259,198273.83
1260,145858.42
1261,255394.98
1262,133465.27
1263,98772.18
1264,167716.36
1265,189383.8
1266,209443.84
1267,155188.83
1268,98194.89
1269,202387.48
1270,252982.19
1271,282652.4
1272,131452.81
1273,100688.56
1274,120468.08
1275,172650.8
1276,114037.734
1277,83681.8
1278,137664.98
1279,195910.66
1280,110831.89
1281,122651.766
1282,147186.06
1283,162025.03
1284,130611.66
1285,287376.2
1286,169134.12
1287,235618.77
1288,211142.7
1289,98098.8
1290,152311.27
1291,191241.45
1292,103264.414
1293,186163.31
1294,173360.98
1295,120467.82
1296,107650.24
1297,121130.19
1298,160318.78
1299,116977.914
1300,237989.53
1301,207105.36
1302,98672.98
1303,189901.53
1304,159856.06
1305,143863.69
1306,203388.36
1307,181879.9
1308,171714.36
1309,126414.26
1310,177030.36
1311,96548.66
1312,125636.02
1313,101635.06
1314,147478.67
1315,116630.93
1316,238462.0
1317,181532.17
1318,199275.6
1319,172954.33
1320,181578.62
1321,186169.17
1322,128938.62
1323,115153.44
1324,129997.51
1325,258872.8
1326,225634.84
1327,116607.734
1328,233232.89
1329,138618.39
1330,157290.95
1331,141827.11
1332,156622.17
1333,233218.98
1334,130198.3
1335,185415.33
1336,188861.28
1337,175175.56
1338,93437.33
1339,203406.52
1340,223255.3
1341,128042.914
1342,271350.84
1343,167056.33
1344,99887.52
1345,104428.484
1346,174865.61
1347,152086.28
1348,100800.54
1349,138857.44
1350,124598.5
1351,133353.45
1352,94833.97
1353,147369.7
1354,154767.75
1355,110959.73
1356,109030.69
1357,191148.83
1358,206571.16
1359,83939.49
1360,82491.66
1361,154345.23
1362,122558.64
1363,153450.88
1364,151165.25
1365,164011.08
1366,146672.03
1367,244487.94
1368,180972.38
1369,196602.81
1370,162568.9
1371,130060.34
1372,172889.75
1373,111093.51
1374,232422.06
1375,147048.11
1376,147362.22
1377,127515.18
1378,163191.38
1379,104700.0
1380,93363.03
1381,100046.07
1382,104485.55
1383,122475.27
1384,123229.48
1385,166492.75
1386,99569.055
1387,142133.42
1388,224781.14
1389,208639.22
1390,136432.9
1391,145086.11
1392,163393.69
1393,185798.6
1394,82224.58
1395,122402.59
1396,128710.49
1397,113209.95
1398,102196.945
1399,165733.11
1400,170174.42
1401,131651.64
1402,96510.445
1403,184335.44
1404,111377.66
1405,108186.555
1406,143400.27
1407,131330.64
1408,160317.97
1409,130110.13
1410,213900.86
1411,92087.44
1412,208514.89
1413,100718.56
1414,114310.445
1415,166037.19
1416,168185.5
1417,225317.58
1418,133288.39
1419,159297.02
1420,110776.164
1421,125906.46
1422,114421.734
1423,154789.1
1424,160184.14
1425,200322.66
1426,196979.84
1427,222346.19
1428,239508.97
1429,181641.06
1430,129278.09
1431,173673.14
1432,154111.19
1433,194415.64
1434,173476.7
1435,166474.14
1436,135938.05
1437,151527.66
1438,114005.32
1439,114838.0
1440,201953.08
1441,201996.52
1442,124952.086
1443,90577.67
1444,80545.63
1445,199041.52
1446,133719.42
1447,166002.27
1448,181623.7
1449,136329.48
1450,137726.23
1451,136623.97
1452,105386.92
1453,92699.3
1454,89152.2
1455,144852.48
1456,193149.98
1457,121063.96
1458,198900.39
1459,186943.31
1460,82414.086
1461,126199.39
1462,164942.11
1463,232982.84
1464,80392.95
1465,206418.53
1466,157785.89
1467,185441.08
1468,191129.03
1469,124056.375
1470,175995.12
1471,162113.4
1472,111887.984
1473,120930.47
1474,121364.86
1475,92169.62
1476,132383.98
1477,235578.02
1478,111030.48
1479,164721.58
1480,109146.266
1481,92496.2
1482,74186.625
1483,103517.79
1484,158216.69
1485,235275.56
1486,161161.4
1487,174537.75
1488,117107.2
1489,127411.125
1490,104410.05
1491,189579.02
1492,210438.4
1493,96943.25
1494,128231.625
1495,125828.69
1496,179590.6
1497,103060.2
1498,119231.37
1499,136005.73
1500,85460.23
1501,131886.12
1502,104890.21
1503,118623.9
1504,172796.48
1505,181307.8
1506,118259.79
1507,155135.02
1508,218975.88
1509,165996.06
1510,117659.68
1511,86286.516
1512,123256.68
1513,190267.94
1514,140992.3
1515,196317.02
1516,176907.97
1517,142689.23
1518,164713.5
1519,241054.31
1520,302635.66
1521,172120.72
1522,143628.03
1523,145125.31
1524,116062.71
1525,155256.83
1526,188682.14
1527,83925.055
1528,84549.98
1529,119181.305
1530,129459.945
1531,153413.7
1532,159295.25
1533,110894.3
1534,134220.05
1535,159399.03
1536,180324.7
1537,123249.95
1538,126667.77
1539,121775.81
1540,170458.38
1541,146019.69
1542,104791.45
1543,270955.06
1544,167358.16
1545,148644.56
1546,120514.54
1547,174701.1
1548,166032.16
1549,211199.03
1550,156969.14
1551,162713.44
1552,104429.84
1553,162770.66
1554,113614.75
1555,99928.97
1556,112801.69
1557,189679.77
1558,105409.16
1559,127342.08
1560,135534.89
1561,110800.56
1562,176289.14
1563,151311.16
1564,148007.3
1565,165583.58
1566,214809.62
1567,124890.9
1568,101059.96
1569,109097.4
1570,150336.4
1571,109549.94
1572,153582.45
1573,90598.984
1574,137662.34
1575,101055.734
1576,210298.52
1577,123661.98
1578,145053.4
1579,193445.86
1580,107278.27
1581,136540.06
1582,238652.36
1583,178205.78
1584,177576.05
1585,225491.53
1586,194911.88
1587,140029.12
1588,127965.22
1589,116147.55
1590,264988.47
1591,135267.9
1592,131954.83
1593,115936.85
1594,87955.555
1595,105376.56
1596,101223.23
1597,120006.19
1598,151199.52
1599,113076.32
1600,101914.7
1601,143012.11
1602,104826.49
1603,237197.14
1604,255247.12
1605,161414.19
1606,232038.88
1607,158640.62
1608,212804.39
1609,134287.84
1610,119314.586
1611,100156.84
1612,155558.98
1613,101762.33
1614,230368.0
1615,129755.195
1616,108595.35
1617,209958.7
1618,163942.06
1619,136281.05
1620,87324.23
1621,145783.34
1622,188244.12
1623,171176.8
1624,106905.086
1625,101240.555
1626,144969.64
1627,230771.5
1628,190179.31
1629,145877.42
1630,154248.8
1631,106613.37
1632,100897.14
1633,141724.34
1634,130137.09
1635,168199.19
1636,199244.52
1637,155383.34
1638,147488.8
1639,174307.52
1640,91603.51
1641,166348.66
1642,137525.42
1643,238227.19
1644,110366.06
1645,127278.43
1646,76454.76
1647,182781.16
1648,209054.34
1649,255808.44
1650,139134.08
1651,159356.33
1652,104317.35
1653,274459.06
1654,145473.47
1655,193049.28
1656,136875.52
1657,95811.26
1658,137655.36
1659,140496.84
1660,156628.92
1661,103346.4
1662,178735.48
1663,118278.18
1664,89034.5
1665,173303.02
1666,149755.67
1667,198084.14
1668,107112.11
1669,139310.89
1670,239531.14
1671,130250.13
1672,104655.69
1673,82688.28
1674,165678.69
1675,92821.16
1676,237384.23
1677,103283.555
1678,181903.45
1679,232382.98
1680,87430.38
1681,177507.97
1682,220379.03
1683,215462.8
1684,107426.86
1685,231980.58
1686,131417.12
1687,109091.92
1688,163351.45
1689,107631.91
1690,118020.23
1691,157571.08
1692,215569.25
1693,261631.78
1694,113963.02
1695,151967.3
1696,200358.03
1697,166676.25
1698,123275.03
1699,139513.98
1700,96077.516
1701,132252.73
1702,114594.39
1703,207989.69
1704,161564.83
1705,110858.266
1706,154879.56
1707,112613.164
1708,161208.27
1709,141521.88
1710,138826.64
1711,84040.16
1712,144388.1
1713,158763.73
1714,179545.11
1715,206389.31
1716,97006.734
1717,151038.89
1718,122945.055
1719,158219.33
1720,147781.23
1721,156929.72
1722,108160.266
1723,88834.11
1724,147443.56
1725,176144.66
1726,138262.3
1727,111648.414
1728,147851.73
1729,211215.5
1730,180078.39
1731,193778.48
1732,90181.86
1733,108452.19
1734,138531.36
1735,185925.61
1736,161914.88
1737,124410.48
1738,160941.7
1739,208575.22
1740,188161.39
1741,124190.4
1742,115956.81
1743,135502.14
1744,236906.08
1745,164117.67
1746,236672.36
1747,144635.77
1748,195571.2
1749,140304.83
1750,225798.39
1751,189722.22
1752,101596.6
1753,102288.18
1754,120085.26
1755,188670.6
1756,177166.12
1757,131320.7
1758,206745.6
1759,177973.27
1760,156426.77
1761,203063.75
1762,178088.16
1763,109627.5
1764,96435.03
1765,179118.33
1766,161167.39
1767,119963.625
1768,158378.23
1769,121966.914
1770,97505.22
1771,117081.12
1772,119487.17
1773,191843.1
1774,108417.27
1775,159074.86
1776,228726.94
1777,192795.83
1778,139971.69
1779,138189.77
1780,176718.95
1781,123195.97
1782,202038.61
1783,143942.7
1784,181454.05
1785,214238.9
1786,132749.8
1787,143583.53
1788,214202.47
1789,139936.19
1790,106130.39
1791,131374.27
1792,102474.79
1793,172984.33
1794,154134.19
1795,156979.86
1796,230261.4
1797,100207.75
1798,227886.11
1799,205257.66
1800,119671.555
1801,227602.67
1802,231400.86
1803,120374.016
1804,149668.0
1805,184761.4
1806,189815.55
1807,90849.17
1808,158022.9
1809,131016.14
1810,104737.72
1811,203317.31
1812,168276.2
1813,123957.766
1814,132991.4
1815,152633.28
1816,250653.03
1817,191288.2
1818,99076.1
1819,188107.78
1820,104232.914
1821,95202.76
1822,183554.58
1823,208469.72
1824,196893.22
1825,167213.97
1826,125758.69
1827,154535.89
1828,100491.59
1829,110772.695
1830,186416.58
1831,216395.56
1832,125351.484
1833,176831.72
1834,178130.11
1835,111094.39
1836,176851.33
1837,196380.42
1838,108992.445
1839,173369.39
1840,140748.23
1841,157777.81
1842,133270.14
1843,116966.805
1844,130421.87
1845,110662.49
1846,156833.52
1847,237265.39
1848,146746.36
1849,102788.44
1850,120646.61
1851,134065.11
1852,237086.33
1853,229428.83
1854,116232.19
1855,117660.1
1856,111719.94
1857,212548.33
1858,122078.35
1859,177198.11
1860,162529.45
1861,208796.47
1862,100189.805
1863,106235.8
1864,158746.5
1865,149686.2
1866,132446.5
1867,169496.89
1868,171939.36
1869,126843.305
1870,122364.414
1871,126429.56
1872,91161.125
1873,117600.91
