,preds
155,143145.62224692636
156,129388.51072323191
157,97368.62266761668
158,175919.08325239382
159,145911.50221296857
160,142795.1519374277
161,96060.05237743657
162,113922.84878807975
163,115771.59141743433
164,157129.59558651104
165,135286.5063686521
166,174067.5963581119
167,131774.80214996464
168,182807.2812601659
169,165872.32463713893
170,108363.83659840561
171,114075.3503650359
172,122062.52273080115
173,148556.73299822668
174,152328.21073823
175,155669.22495007867
176,100835.78651401619
177,105113.4071460756
178,147300.5260588798
179,132401.45153291963
180,135659.53509159246
181,192060.08042803343
182,128530.03683283643
183,205569.46929288542
184,118256.11439868354
185,154894.43595897066
186,172003.89630296908
187,128665.28315622963
188,174959.3283560016
189,211903.2254035194
190,200393.9707536476
191,185584.94689616124
192,145170.30807289324
193,125061.60812493094
194,186072.58770261047
195,120758.12798119443
196,98766.44476153045
197,168259.66052948992
198,103168.96499210144
199,108569.84250464733
200,104301.17466249526
201,104328.42947074324
202,168388.316364875
203,145225.39613255273
204,181727.39585448054
205,223781.8520109526
206,132285.41894887952
207,119745.4391230377
208,172431.19214750282
209,133880.23964887077
210,133741.22050753294
211,110090.8605582001
212,94621.5049421284
213,83519.02989223541
214,129619.12765400394
215,201100.2297750459
216,175408.91018050414
217,122562.00420855744
218,114357.6372677046
219,92714.02681252494
220,144876.6696032629
221,176843.7352436657
222,212942.06862217025
223,110881.3626646696
224,107871.4293382449
225,101534.55591814397
226,119977.07953192378
227,107016.33227768484
228,76264.31786851396
229,147747.24861841547
230,110697.15934146279
231,176160.3006309491
232,140120.22237771095
233,164687.59030074356
234,95075.94748553967
235,219197.6909370266
236,110157.27029576275
237,97980.4081502636
238,176762.43713566157
239,173669.58429480204
240,147079.2416788408
241,89764.27012791569
242,121806.1775267022
243,151500.49407321727
244,91478.40873256564
245,126844.3279464737
246,221106.18119482623
247,208140.96411354607
248,150648.7923602716
249,236700.49992544204
250,178128.52886310653
251,128718.86678962046
252,99643.64600174852
253,90248.89697300969
254,91479.98336934973
255,113887.57662857581
256,83169.98905437757
257,259363.58953336783
258,138406.5685538482
259,140391.40073763323
260,112531.7335263681
261,139764.72046338607
262,101901.06582115675
263,148462.28518858308
264,209480.4079253411
265,188853.8013215613
266,98793.90746339917
267,182540.0370958425
268,215097.89303461544
269,126255.02077119588
270,88157.00325389486
271,89100.1331966339
272,253321.18946216907
273,120212.02388333609
274,127571.64540892643
275,187452.67172696293
276,170587.24935599894
277,224663.39479342767
278,194924.23651149336
279,166256.63323479635
280,88358.47000583811
281,154421.26260782618
282,178798.6497658711
283,86781.75106693016
284,175384.88547149906
285,118885.49206006085
286,105001.07929849962
287,141124.24648638995
288,129352.77651408577
289,182201.958117189
290,124444.40044523195
291,94028.20197340385
292,199257.81384457665
293,199356.06269003556
294,84079.3082674162
295,85653.35215404158
296,180393.3686429552
297,140081.39342885275
298,165086.85967818907
299,158405.89971151872
300,105503.738376041
301,134167.92736308018
302,149472.2922874053
303,159806.58629869757
304,153715.8977830793
305,102669.86125942954
306,125019.75654644764
307,185679.69755892045
308,231578.10294260283
309,104879.70776281574
310,135168.91650397846
311,120584.12397254836
312,158496.77626531565
313,123027.8009363569
314,165394.40723344905
315,143630.0664166386
316,78012.74199702934
317,62607.332867939724
318,178941.32419591938
319,102989.97724164043
320,148238.96230629642
321,180232.9709996836
322,119888.58217314054
323,153720.0795164184
324,113019.80316518132
325,155713.38325041617
326,120757.57551218399
327,131538.48150290415
328,147895.84189986595
329,147619.2850953164
330,172542.03395726564
331,124271.58238893366
332,225675.80335875804
333,184021.2408264387
334,177989.88938597328
335,130262.70333746284
336,204077.18959388946
337,78929.07770852555
338,98320.20843519649
339,106475.02628404312
340,165470.66156991117
341,166256.57019714825
342,105010.94169785516
343,136106.9157698493
344,122129.02509639782
345,159215.09046118052
346,134456.36638558056
347,105342.91350908412
348,229525.76961338756
349,214848.4185297941
350,134870.32640263988
351,98554.47676320744
352,161662.02990707068
353,170899.1003429525
354,131096.21206936263
355,153409.8145736599
356,92706.07791515447
357,139010.8082465615
358,96516.1142041777
359,129466.83533050906
360,144963.89249658067
361,94400.51050014887
362,111616.9696011981
363,184278.05094349178
364,167147.8270096034
365,130949.93444975713
366,101544.34233209345
367,211441.76029799395
368,108738.68939413862
369,117193.07481057168
370,155724.8547034406
371,84327.78903776847
372,194620.2506974877
373,148821.3367355421
374,110695.65104965772
375,202947.52294041408
376,95717.00315424422
377,129178.99330558711
378,165750.8773266209
379,95654.77630741158
380,149290.11498840764
381,163305.27454993923
382,90799.52364334982
383,128320.01029174097
384,106397.14326475782
385,236900.60379563173
386,128743.29805072807
387,141836.73281426117
388,168451.4786946915
389,99215.41585362692
390,132532.37271729138
391,59090.909439995114
392,145648.13661159118
393,109035.89240856945
394,74185.18933956245
395,221993.2710827731
396,141860.84720689568
397,107896.67987569148
398,78634.60467533923
399,138899.59395528352
400,162091.1842410189
401,107899.03216624679
402,191629.16685620422
403,190585.90272112723
404,167506.4513806225
405,82862.72517565431
406,151175.39955968643
407,113897.84285548935
408,275128.6017131992
409,122244.99242423622
410,71742.44803330096
411,170933.8848296942
412,189148.1906774588
413,108011.97435853945
414,108829.6271726765
415,108301.08681808668
416,182340.14802567026
417,139711.787330957
418,209440.63673788524
419,255340.19223589048
420,108386.76720922397
421,91496.48275311897
422,110148.65215609556
423,137830.5271823744
424,188914.0610409117
425,207096.87211381568
426,239406.84919604362
427,117323.08048965292
428,128962.52296935927
429,74755.46068833867
430,179904.2900796686
431,120253.72786034933
432,62759.11342738835
433,88313.27852830259
434,146651.90447476806
435,54685.381333604964
436,141621.01252402726
437,74194.96136566727
438,99265.09669883894
439,175246.25123480204
440,126393.35512262149
441,103423.688942874
442,174146.92691098718
443,177285.57465610176
444,90722.4233342529
445,115057.16526163391
446,69619.5059324308
447,209848.77558716622
448,95565.64869749149
449,90361.49546200447
450,172578.44458810653
451,195043.90244676758
452,97214.32658414397
453,139785.18681846166
454,91707.16345054968
455,85507.68133773486
456,168973.9816027056
457,94794.62579375785
458,134005.23232416515
459,169695.33501895762
460,125710.32718663996
461,114082.93497418366
462,160587.1714794654
463,155157.23525373358
464,203207.72864304433
465,82364.88169820601
466,194179.4505915841
467,90551.69974164081
468,94608.3027140229
469,97819.00279683099
470,94386.73095646198
471,215515.0493299173
472,60137.10304789993
473,90634.32974081388
474,156966.78998688943
475,103213.84735707268
476,128534.32543062902
477,197705.33451610178
478,113054.42507557182
479,139229.9809614802
480,78653.77767967772
481,171237.833029938
482,148560.38417818313
483,117068.6690870142
484,125935.08062289828
485,180760.62792327107
486,178000.043741297
487,113554.23985793313
488,93194.23755277746
489,185372.53053272687
490,110040.9328390132
491,169185.84349964134
492,116143.12165496158
493,149200.25440066395
494,140069.84603598522
495,261205.24548690676
496,236775.99137355672
497,146904.08547434254
498,168427.78716591373
499,82455.93602206775
500,97379.0788031336
501,105494.31232652819
502,116341.57563858389
503,117986.21468674138
504,100840.60436792833
505,94015.49702467985
506,119823.5773880393
507,178384.2095143427
508,123545.61235005622
509,202737.71754438351
510,226426.03230386262
511,119556.7840195201
512,160720.00050618785
513,125003.08655324735
514,127332.3813043881
515,82673.96502987231
516,89510.97144345279
517,178705.47492268443
518,231206.90704689984
519,114278.77917116883
520,229175.78580590844
521,167577.58512439625
522,207381.18241888628
523,131790.9097478417
524,228852.39359953027
525,179065.02396852506
526,169220.26349542296
527,170484.06905232926
528,125062.87019244189
529,169678.86085119183
530,148248.54708010118
531,168771.81241302541
532,115034.2269928964
533,170137.71407051588
534,106190.94148762606
535,137920.38484180436
536,203131.32514385442
537,111493.57404553454
538,103482.967654821
539,179969.84524584204
540,117274.30886888923
541,102148.83515561771
542,171556.26758031853
543,134777.65799602462
544,163815.96599870126
545,81344.53201215062
546,72522.97119589488
547,128393.04769838463
548,77041.93433660749
549,181590.77590468744
550,101168.74581680418
551,235459.6509051642
552,103211.49553403728
553,177178.01436774957
554,81142.11819714957
555,198264.42339564124
556,147014.71015010006
557,212847.54478040396
558,88819.87125938473
559,135755.8227451819
560,108927.36356987266
561,126718.37110586712
562,160283.8351530824
563,180836.05923962776
564,224354.7931746099
565,90303.93390781156
566,119869.33128264124
567,261311.5601399266
568,155748.50577035654
569,97229.16122014585
570,86100.66910060469
571,134517.46222535684
572,90595.85921655655
573,149155.41348284454
574,115432.18207264223
575,166528.18563068908
576,131045.85106201436
577,131557.19545828376
578,155843.8596916571
579,123912.78880019905
580,142653.3620430419
581,162843.06470129133
582,116993.265848398
583,89244.31541366472
584,172693.1565326632
585,165307.58685962125
586,116583.71724231564
587,201308.4318722839
588,184006.41137020494
589,165009.20838149317
590,143552.10123479844
591,187107.7116222479
592,132503.69973802025
593,202803.49787875218
594,135046.24781441267
595,150329.5376551633
596,191700.0785205184
597,105101.29795271222
598,101500.45999921462
599,124062.96738870082
600,175221.94862649837
601,90068.90723436254
602,223425.25519234245
603,149113.4278665276
604,107600.12731760528
605,102868.90069820356
606,237055.87471659092
607,118244.45992108498
608,249032.530089847
609,98328.8368581879
610,139067.48760126712
611,129112.53940427653
612,108040.08607397455
613,172410.72965835108
614,212155.69631532734
615,115768.40337667875
616,131590.9207855569
617,84305.85720402373
618,125873.6175955843
619,114014.95488829291
620,144279.4596634773
621,117086.80408512946
622,218153.56695261772
623,148959.63784056454
624,221784.39272204082
625,149205.74945515706
626,111943.81356292433
627,152007.2277367831
628,147251.5288475848
629,85024.38271667829
630,109860.72468908763
631,149217.05207566425
632,274006.9196964578
633,169753.57117451675
634,169408.9016286792
635,158238.6324592406
636,155547.5047082507
637,165196.25173851626
638,104314.76093718605
639,185464.5328883669
640,134467.8853235219
641,99549.63566624036
642,195458.2361072192
643,103655.4903723502
644,94597.91943101535
645,169705.29958406652
646,111416.44653545922
647,125205.44528569905
648,110167.16454392829
649,154762.35847120563
650,169490.87228687634
651,114393.81999078483
652,230676.45233540944
653,208336.88027815748
654,171622.3887836905
655,96589.58257215923
656,190695.92968857882
657,113297.89963660983
658,78655.19610060491
659,124043.50715018563
660,151434.07820148222
661,190707.3544963815
662,145856.5163645433
663,140460.7416758006
664,102805.91097065678
665,99473.54318058613
666,223515.80207826383
667,152675.86706296157
668,112948.94107728856
669,115115.32558505445
670,184601.31679592357
671,266288.125060345
672,115442.5636104598
673,129671.02303145643
674,118097.71642947887
675,100285.85069030173
676,139593.9983036738
677,109704.12948328181
678,197376.14774464862
679,240151.36637233465
680,149476.3943515547
681,87682.13412112782
682,158402.60200947974
683,150638.79884798924
684,114010.77303747403
685,121259.75108133606
686,122557.64537669873
687,106440.22150379201
688,105057.82362570646
689,110504.83807399188
690,212102.2463301495
691,185753.4923163883
692,89344.16685482975
693,185749.55623377682
694,114848.95179347078
695,85872.64604563298
696,147172.34930443432
697,140813.41616421173
698,89059.3791099781
699,149718.23999979117
700,122132.26199619543
701,98405.32495945826
702,218674.29597934108
703,122846.29290855821
704,70758.9926680035
705,118939.88839470696
706,52777.69260414397
707,199779.10194887378
708,146695.31597379068
709,79236.00702482084
710,125737.93307321632
711,88869.0140843864
712,125561.16136145467
713,106216.00939507387
714,223005.39455464427
715,202663.85476638805
716,118546.41535688956
717,147925.1186703905
718,121294.30712009242
719,191607.5546523941
720,159683.9418554733
721,234013.75564508283
722,156812.6234765212
723,124130.16900265896
724,118823.12748395388
725,93358.78000943057
726,257097.08240034647
727,110902.89208664375
728,115441.2676129902
729,87753.0594895531
730,169158.3243059592
731,186810.235475139
732,91901.3440927275
733,178045.2429003596
734,134576.1317173192
735,149187.89174475253
736,203719.3228445868
737,110422.64232766573
738,123284.59944167727
739,76451.82738829555
740,116344.63639945872
741,143407.0197193634
742,193731.80820105918
743,182068.06440290323
744,138602.3869081911
745,175219.21939673158
746,136125.00240596867
747,120522.5859467584
748,151179.61506920628
749,130420.23984442597
750,119991.59662939064
751,138599.11590059256
752,101587.72049512697
753,184551.54359545515
754,182669.8284058543
755,183264.20295305067
756,182504.9560411111
757,153163.98173589676
758,180922.5282771465
759,102850.27254010004
760,148995.65315073857
761,92189.34305452785
762,77734.51178088508
763,134432.10600626966
764,164600.25095134816
765,228404.6863017591
766,108983.04063146222
767,98873.9798966388
768,159795.86166254507
769,82474.95560385287
770,106677.83188647512
771,112210.56191407598
772,115152.88169691288
773,149195.89649624028
774,160967.34049924897
775,68466.61737476967
776,136846.17006465737
777,199403.21607827616
778,147546.2363253253
779,147839.24925806336
780,130191.76912559179
781,261041.97218784643
782,221226.34928142192
783,155369.65779605915
784,125421.61431787172
785,177152.51914059714
786,142402.1787525996
787,62089.52081662393
788,123969.68712448172
789,132129.9808656249
790,117977.56456637064
791,153116.42670405182
792,263849.87219938857
793,114669.50945290428
794,76845.55482626772
795,102093.663919426
796,154908.4662326714
797,159528.82019195418
798,190759.08639156792
799,144788.38682708956
800,67434.22840037753
801,88760.09999240696
802,177025.49507048223
803,163718.72621854884
804,108689.75038253907
805,159020.3775466835
806,83117.36076119708
807,132424.75623629344
808,213303.56656927936
809,181222.65639630225
810,169963.96098580264
811,191201.02488093867
812,126115.39837074102
813,157215.71715819655
814,116276.90006456798
815,177587.18334915632
816,151316.24554514125
817,176238.8631087548
818,173427.07611506517
819,138269.51969813264
820,130583.18518377274
821,200294.63611181272
822,133786.33815781024
823,208137.19733252685
824,96034.88815826464
825,148858.89787984142
826,91193.93487553683
827,127391.37820284942
828,88740.84298275688
829,132837.26486089578
830,128110.38928497746
831,194594.87648132053
832,204368.5273860857
833,111596.22190805152
834,115614.88601940827
835,170653.96934676723
836,157790.61610034207
837,127187.346635018
838,140270.10148746418
839,119531.1848115277
840,83973.26962861093
841,110950.44773456256
842,151889.9161057009
843,76363.34163041669
844,107838.13163609763
845,119164.64266961091
846,148901.29798786168
847,149698.43982512946
848,175821.0977122618
849,161787.17104968894
850,105453.0776627942
851,121972.2393475959
852,131904.28049092786
853,76667.84885302545
854,161995.03395962174
855,115550.47043815309
856,96053.68899971261
857,114868.55849688346
858,199154.56826669438
859,110268.20865317163
860,100091.08661560979
861,193059.17053300032
862,142041.12261691425
863,156120.6137645405
864,250511.22729152534
865,104515.48215445653
866,180275.8799361732
867,194573.16163892718
868,119833.71584020197
869,126003.65879372238
870,159361.67032019192
871,149947.22713163611
872,79130.71423039328
873,99277.52280430023
874,115181.0498181441
875,151514.65574089106
876,102571.40626573363
877,140318.5070499331
878,85593.21814409702
879,139222.56649322086
880,151560.47509763433
881,131033.31615707708
882,207402.1653588755
883,141994.37677318417
884,212294.98596677478
885,80408.92114060112
886,109729.84093554999
887,153321.5292576281
888,102334.40130918933
889,45931.08308157191
890,89923.0209539736
891,128435.29057644357
892,139950.89243615128
893,168090.5711056558
894,93722.03396263864
895,152705.7299230312
896,267707.43328710156
897,83181.2641593494
898,96088.18361267514
899,129363.6767607957
900,86301.09756999285
901,211953.37019965277
902,149454.11505667472
903,77592.6957170631
904,129887.94642639879
905,88107.54481243047
906,264269.6264133881
907,168249.5350083249
908,102767.56732962787
909,107352.08961741437
910,202981.953527771
911,97648.34842618834
912,117289.11027521212
913,115133.87775466028
914,103550.59747277608
915,69606.61619568146
916,158759.29116273666
917,154336.21677284484
918,140907.9999239118
919,236365.70929273835
920,110450.58169577335
921,184496.0610523921
922,85877.57228884759
923,260280.68384832243
924,145698.28361563664
925,136791.26704468584
926,213527.2815799559
927,124919.62148323373
928,251929.42051264044
929,153800.9984164041
930,97938.02566541452
931,101290.47551244451
932,111983.53064852592
933,174201.60543832125
934,129185.50863136862
935,183170.0039067565
936,110032.97176665305
937,256386.79670749634
938,117321.07119313836
939,153183.9020892341
940,181039.09366716794
941,163716.21160838866
942,113677.10625556967
943,131954.90650315417
944,111445.95464926359
945,206741.1845145025
946,120320.00544034838
947,182981.3954216449
948,120484.58901815777
949,182232.4185622052
950,222772.56510406808
951,86334.02782062016
952,139745.36529068573
953,127932.71009843062
954,84139.98315041992
955,99344.29332771694
956,109780.6489253967
957,108323.11361721624
958,167814.9407027591
959,115973.57279424106
960,113597.1067875285
961,154295.13122299244
962,104829.82177615576
963,167620.9974163516
964,82047.86185621753
965,140067.65272701895
966,73906.3592246663
967,101765.95606747555
968,120578.6766387555
969,100970.18136695132
970,114321.10710137695
971,142720.68565853033
972,159829.2569599282
973,214130.9115259833
974,96632.31899842812
975,173449.30274137147
976,166284.4894460389
977,100996.91309100742
978,101096.91757699495
979,216341.41268871754
980,87410.08979573508
981,155958.0043822439
982,149133.40621710639
983,84895.39284949123
984,126451.67305474903
985,94506.33646168574
986,139477.34218352297
987,131418.51928147412
988,104352.06275520743
989,133678.49969313818
990,128445.14722070088
991,160145.3732915258
992,136855.74420961464
993,239961.28905044583
994,123927.29351057933
995,115874.07354999761
996,148012.2564334822
997,117780.62125716927
998,237037.65941566782
999,153590.32358530923
1000,232579.0435778505
1001,131000.72807425422
1002,154550.9768663482
1003,123334.07629170446
1004,203747.19607970768
1005,132598.67905683263
1006,107202.88541371457
1007,113885.68798528798
1008,159932.27625840707
1009,216216.70705609687
1010,181192.60145240932
1011,74315.60043549904
1012,92645.59062066836
1013,109659.98883805588
1014,85539.62958660236
1015,82497.89375584156
1016,163092.63185355952
1017,154551.53502031142
1018,169691.5304217826
1019,212516.45301116398
1020,203794.28539418706
1021,90672.27788361991
1022,265120.0688818893
1023,119777.68075851942
1024,156759.30829626802
1025,93638.78706631306
1026,113184.110826085
1027,149590.4402106676
1028,166926.16298872713
1029,166955.95194278867
1030,214739.8057716539
1031,85826.26805750548
1032,138065.44711288463
1033,158106.1039866474
1034,141277.84687509446
1035,107549.94127822391
1036,119885.56682166603
1037,133308.83567000585
1038,117164.89631707108
1039,92196.2391930254
1040,185861.5404930758
1041,204266.5322697946
1042,172296.17978564466
1043,150160.39002217015
1044,166806.04525013
1045,175172.40499139545
1046,177097.11933407185
1047,97341.35553623943
1048,102243.1579105967
1049,178446.24004680844
1050,120705.03305855114
1051,155073.76222335687
1052,134035.5096929502
1053,170536.46230756908
1054,135166.5663787512
1055,164610.14670363197
1056,105659.09514693472
1057,94745.32530769431
1058,258347.65682700704
1059,147398.65355963848
1060,76737.57272310577
1061,196863.65233910916
1062,190009.25816232924
1063,120595.61567401316
1064,110778.9475090584
1065,123569.58703769022
1066,102661.67125758495
1067,122639.85760503935
1068,162622.67160925173
1069,223342.4015791874
1070,166071.46893467935
1071,118122.66584915278
1072,205921.7407955547
1073,197302.91779651734
1074,113772.2789129524
1075,95658.21012324454
1076,173198.07749807823
1077,105098.67823935676
1078,169455.37056665623
1079,141831.91281029265
1080,148276.32008168954
1081,91219.16801487666
1082,143153.46071794565
1083,179075.44289836378
1084,184984.04273524706
1085,167741.09016426615
1086,175551.31157018448
1087,157724.63047756074
1088,177301.0415384938
1089,111105.40274327045
1090,191277.14407741328
1091,109388.52177051842
1092,198412.26989377488
1093,102596.53913899184
1094,147622.25286212633
1095,147289.93341265383
1096,189024.86216109782
1097,165114.15957925498
1098,99511.96566089118
1099,155703.80050376037
1100,124867.16255554542
1101,101557.01036959336
1102,212891.19287488342
1103,222566.9157869295
1104,155200.87585172162
1105,95209.69065556352
1106,137187.4007008472
1107,105868.19870249474
1108,137658.12926620542
1109,132587.3090019364
1110,129162.76333313255
1111,133147.82153689602
1112,117279.37170813039
1113,124808.05212404553
1114,158289.06135861043
1115,187933.001493887
1116,183874.01876090467
1117,100330.45379796624
1118,141501.7887055723
1119,104643.40263915434
1120,256006.46290045412
1121,97399.39663083578
1122,201800.2977420774
1123,148559.69432946204
1124,115028.56036917493
1125,99777.27475803418
1126,98741.77292462904
1127,108785.84314234827
1128,184446.71114907577
1129,133378.82744815765
1130,95188.10867569172
1131,116000.41173017838
1132,78064.64129052935
1133,114250.27705744516
1134,112877.2979284211
1135,139805.46096730276
1136,237299.02210501913
1137,106092.95218944765
1138,165303.89565840294
1139,138432.52572288518
1140,220093.3235256551
1141,148599.3499499237
1142,185943.6493347297
1143,217373.0082280832
1144,101867.57277033007
1145,215486.76867093076
1146,162853.54962127944
1147,165306.67144360472
1148,112347.86338550804
1149,104579.26365987357
1150,128653.05679211825
1151,189909.8287823496
1152,105634.66899233442
1153,162173.56411219214
1154,105782.7848375527
1155,140283.875771554
1156,86010.63948928314
1157,106483.5814606393
1158,182262.70523696803
1159,141708.71399750272
1160,73704.40128579568
1161,111909.43412217434
1162,118236.69659684833
1163,126526.39529877702
1164,147878.2400091334
1165,191337.76310526388
1166,247712.23582224792
1167,141458.89996367117
1168,82191.22460816537
1169,188885.30237495506
1170,162071.93236088002
1171,110249.02839444301
1172,87552.35260946024
1173,166711.1920347046
1174,100862.51491293845
1175,172142.43554256158
1176,170281.49093850082
1177,193802.99968427364
1178,180858.07674547326
1179,159414.64251998675
1180,265005.9879065389
1181,90522.36350662453
1182,101847.76961234529
1183,109067.50237759284
1184,137562.64581141816
1185,139824.9869914347
1186,166420.8473973264
1187,132073.15787774636
1188,175839.6140447171
1189,154122.85889603896
1190,135934.4343472954
1191,93574.24621607095
1192,113694.12323936565
1193,116909.81688378823
1194,93518.27223846312
1195,196548.80556233638
1196,175583.09604694322
1197,134848.58974477652
1198,130913.62822014955
1199,88887.56614683731
1200,149178.40287944797
1201,178471.4021588727
1202,152767.51263579683
1203,203956.30667964678
1204,203447.86613006986
1205,209621.78277524185
1206,110336.58965233795
1207,151745.38212145428
1208,187759.75328220712
1209,173434.95174608746
1210,125517.99775579222
1211,132345.56001676345
1212,88679.81728198631
1213,221918.4180788534
1214,174749.7069746249
1215,160220.34863910067
1216,206939.62934636165
1217,155470.11527392018
1218,163051.1514490275
1219,223113.55405423086
1220,119856.26212402017
1221,150004.23019062652
1222,96445.58238527353
1223,107714.88833045194
1224,120437.39454580977
1225,129634.27187336166
1226,111456.03297894422
1227,224747.29572395637
1228,80459.03022592093
1229,82836.04374629866
1230,199852.6793884044
1231,101041.86681276618
1232,133846.00931555405
1233,187970.7838645472
1234,119381.66670296126
1235,95956.33481387912
1236,82625.80174964614
1237,129013.65544872289
1238,97997.28527763559
1239,138386.93376373893
1240,106559.31736200093
1241,180082.9312140086
1242,183280.75083296394
1243,108299.67456253587
1244,189831.871058097
1245,186883.3199691938
1246,121769.09100217173
1247,120635.22146341865
1248,118732.68695750483
1249,184193.6469948308
1250,96299.68443151652
1251,138400.40913081967
1252,108338.65292877809
1253,119082.58613794604
1254,136697.60262410296
1255,124926.89676858566
1256,105977.75196824683
1257,89961.39570382034
1258,93078.84853717522
1259,189177.3162263534
1260,134446.7403735476
1261,237018.02211822418
1262,113980.79404814712
1263,95571.60583144345
1264,165600.53068747395
1265,188748.4592238947
1266,203262.6548704657
1267,151221.142181773
1268,110510.87593060889
1269,199752.8028828022
1270,236981.27317495365
1271,267753.8459162109
1272,127307.74809201587
1273,96091.16048658905
1274,122454.6792038756
1275,163329.21988145792
1276,113314.7141702767
1277,81498.31510992642
1278,137679.7297751212
1279,189452.01799368116
1280,119528.09229035238
1281,117107.30850815811
1282,149494.6086880952
1283,156959.1843173375
1284,131583.0452861502
1285,266338.90942006
1286,107358.76599346257
1287,222055.01279944042
1288,210732.8174424696
1289,91452.70898682244
1290,148405.50300332313
1291,184385.70575919052
1292,104473.28296203457
1293,180242.6933779471
1294,173018.63600387244
1295,114111.08979752802
1296,106368.5211924928
1297,120390.41045276924
1298,155242.8800847545
1299,120084.7217925853
1300,219607.26484575318
1301,199718.7238139874
1302,81170.73184038277
1303,182035.43780860183
1304,151481.2402739498
1305,146084.30977017153
1306,195526.41822329105
1307,123921.76940026152
1308,166080.7437197771
1309,130397.51671547175
1310,173145.26803610666
1311,94035.80322716423
1312,129922.20410970596
1313,97740.62224526925
1314,148131.9134638912
1315,108401.38478505082
1316,222500.8627380528
1317,179609.58426547004
1318,191484.0558883604
1319,146733.9370135764
1320,178721.61379272715
1321,180434.28494335193
1322,132241.47456648908
1323,119910.2497816213
1324,113257.34757183888
1325,247524.7205833926
1326,222990.66906335164
1327,115415.15904102691
1328,235176.9204573735
1329,137407.40165877127
1330,156464.94712832686
1331,147143.87247373306
1332,154422.25703623227
1333,226011.74447014905
1334,131429.6058519003
1335,181815.5710603847
1336,182692.25394040302
1337,162851.1300454675
1338,88246.88400412863
1339,189989.77027406846
1340,217579.81296489143
1341,125712.89738182307
1342,254664.09641131252
1343,164847.22688601588
1344,93197.85411823879
1345,101208.88597437681
1346,171646.59484615002
1347,154024.7944543623
1348,98986.71310969464
1349,133709.24272213376
1350,135493.0454330914
1351,131355.70034869487
1352,95178.95667847997
1353,148144.18685759426
1354,154520.63382163626
1355,110032.7242024947
1356,75082.5652426986
1357,179978.00742492548
1358,186534.4105181275
1359,78852.37619564601
1360,79112.86307161013
1361,139958.42356828976
1362,126096.11466430349
1363,164596.9106648476
1364,152291.02156373163
