,preds
376,97705.4
377,124690.09
378,164060.47
379,91654.945
380,144756.5
381,169294.61
382,92747.914
383,134401.77
384,106240.86
385,233023.94
386,131994.36
387,139522.95
388,166133.06
389,98039.68
390,128298.8
391,82608.94
392,138314.64
393,109583.72
394,79263.99
395,230236.48
396,140617.67
397,108058.18
398,74363.31
399,134364.4
400,170900.86
401,106872.336
402,196958.12
403,198956.52
404,168997.47
405,83177.85
406,148089.33
407,114286.87
408,271428.0
409,120231.766
410,74063.27
411,169649.73
412,198622.89
413,138540.31
414,120425.49
415,122702.03
416,188894.31
417,137936.05
418,218291.1
419,259518.3
420,109348.164
421,90251.01
422,109514.0
423,133318.45
424,190175.19
425,206212.56
426,250892.02
427,117516.31
428,131570.0
429,81540.33
430,200716.4
431,123008.734
432,62165.26
433,72642.54
434,142402.84
435,58806.582
436,143138.75
437,91790.43
438,99353.83
439,174673.16
440,131560.8
441,121984.13
442,173977.28
443,179214.83
444,111112.86
445,115838.89
446,72817.22
447,218088.98
448,104627.78
449,88146.58
450,180577.64
451,205121.39
452,94469.1
453,123939.5
454,92219.88
455,113993.734
456,168619.58
457,102428.74
458,132180.33
459,172654.64
460,123757.9
461,126259.69
462,161263.58
463,159918.94
464,211834.86
465,87446.195
466,193382.8
467,112846.14
468,87628.016
469,96649.664
470,126312.71
471,223581.6
472,63303.754
473,94123.305
474,159907.58
475,102331.88
476,126291.15
477,204990.38
478,114194.82
479,134538.14
480,92833.21
481,173751.28
482,144568.27
483,122139.91
484,123996.83
485,186356.89
486,186866.3
487,112590.08
488,91268.97
489,190747.81
490,112773.02
491,179750.39
492,116357.234
493,152846.02
494,134435.98
495,268054.28
496,241161.47
497,143924.75
498,169320.75
499,88478.54
500,98130.234
501,104784.23
502,113926.875
503,121934.19
504,97614.99
505,104243.05
506,123202.32
507,177100.56
508,121004.42
509,217990.2
510,233140.44
511,118242.37
512,162021.11
513,125723.5
514,123353.8
515,81416.94
516,95198.81
517,198009.19
518,234640.22
519,131742.16
520,234403.48
521,166548.19
522,216778.38
523,132586.64
524,240714.3
525,179824.78
526,170266.1
527,173247.94
528,120964.2
529,169021.53
530,144954.66
531,170954.64
532,114056.97
533,172677.52
534,106500.45
535,139280.67
536,213085.95
537,112002.734
538,103285.625
539,179329.03
540,118100.15
541,103503.625
542,169586.61
543,132286.36
544,184200.55
545,83183.94
546,89062.94
547,126840.97
548,85458.82
549,185469.94
550,112414.41
551,240805.42
552,106843.016
553,181211.67
554,80757.21
555,205998.64
556,143914.67
557,213461.25
558,92050.87
559,135197.88
560,108789.52
561,128042.38
562,159152.77
563,184984.75
564,237459.92
565,90757.32
566,122007.164
567,261075.88
568,154115.73
569,92821.195
570,86589.67
571,140282.36
572,93133.484
573,149090.44
574,118521.87
575,181873.42
576,132457.28
577,125421.055
578,164375.78
579,122520.78
580,138411.48
581,163365.2
582,117439.516
583,95953.305
584,173856.75
585,183950.92
586,120563.805
587,209356.47
588,183289.95
589,168585.67
590,156640.67
591,192284.55
592,128725.6
593,214678.84
594,131844.47
595,149054.83
596,190551.16
597,105195.8
598,101424.32
599,128253.1
600,179687.2
601,98007.74
602,227093.88
603,143991.95
604,108912.61
605,105837.84
606,251375.62
607,117579.53
608,248410.2
609,101815.69
610,134334.5
611,156791.56
612,107646.97
613,176233.27
614,224158.16
615,115024.12
616,139478.5
617,86163.17
618,125571.695
619,126394.96
620,146804.72
621,119989.94
622,229667.94
623,147384.12
624,232785.5
625,148172.17
626,111722.03
627,151160.23
628,146513.1
629,87775.836
630,111650.13
631,149937.77
632,272118.06
633,174596.62
634,175985.66
635,158562.8
636,155728.84
637,164307.11
638,102394.12
639,189721.61
640,136170.17
641,103867.695
642,197739.78
643,107722.51
644,124415.234
645,176002.48
646,128179.47
647,120466.41
648,108043.2
649,150564.0
650,172491.61
651,112741.695
652,242986.16
653,223826.52
654,175858.1
655,96247.27
656,196691.64
657,127013.945
658,89026.72
659,118120.56
660,147771.2
661,191326.64
662,140233.44
663,134699.9
664,100674.76
665,101903.516
666,223218.38
667,163146.84
668,111060.93
669,113831.77
670,205116.14
671,278691.22
672,118152.336
673,136474.16
674,117134.01
675,94373.195
676,141356.6
677,105253.266
678,191310.94
679,264873.16
680,149295.67
681,94592.68
682,156925.81
683,148939.72
684,122672.46
685,122279.984
686,125089.75
687,110648.73
688,105776.93
689,112439.164
690,226791.0
691,191487.55
692,103091.82
693,192447.19
694,112099.83
695,81659.07
696,145826.1
697,145681.94
698,88866.516
699,148931.45
700,86179.51
701,96550.086
702,234774.98
703,118809.08
704,82302.8
705,122932.34
706,41591.066
707,209819.19
708,141625.4
709,78357.66
710,143789.94
711,89753.31
712,123865.414
713,106152.586
714,225415.75
715,207808.94
716,120278.336
717,146594.34
718,136009.77
719,193080.7
720,160227.78
721,228056.9
722,157710.86
723,147870.42
724,120169.68
725,99891.16
726,270074.4
727,110370.52
728,116540.9
729,86544.87
730,160504.61
731,191824.56
732,89449.234
733,176617.86
734,135378.44
735,148818.12
736,192126.69
737,112798.03
738,120935.23
739,81114.85
740,113057.6
741,137842.84
742,204053.89
743,190049.94
744,136394.66
745,176513.92
746,133985.3
747,118598.14
748,148502.42
749,126159.88
750,118124.45
751,157169.52
752,101562.46
753,185522.48
754,188457.1
755,181211.2
756,183097.14
757,150180.14
758,155927.1
759,107128.16
760,149167.44
761,94786.27
762,83405.945
763,130907.51
764,181497.11
765,241559.06
766,110362.76
767,96578.13
768,161927.45
769,90608.67
770,115868.6
771,116985.33
772,116225.97
773,143244.14
774,160663.27
775,77987.7
776,186158.98
777,209959.4
778,154380.78
779,163759.05
780,128160.26
781,263346.28
782,230440.58
783,155672.2
784,129640.91
785,176894.2
786,139257.19
787,47531.395
788,122915.05
789,127673.53
790,117360.44
791,156473.47
792,267027.75
793,116729.8
794,78191.836
795,101193.19
796,153062.31
797,160025.3
798,192762.08
799,149878.33
800,86320.26
801,69557.49
802,177006.58
803,162447.81
804,107220.336
805,164476.47
806,74377.87
807,127814.22
808,228235.95
809,183713.19
810,167627.33
811,196124.27
812,123999.21
813,157798.92
814,117024.57
815,177391.16
816,170706.22
817,177901.42
818,174701.17
819,130988.74
820,126280.44
821,208786.8
822,133148.98
823,215510.5
824,95283.53
825,148821.97
826,89055.164
827,131598.08
828,92796.695
829,127046.38
830,124789.44
831,190578.94
832,201046.67
833,114116.23
834,116782.81
835,174344.77
836,163572.55
837,126555.09
838,142415.38
839,118027.64
840,86408.625
841,112550.68
842,154951.14
843,74932.99
844,119815.79
845,118374.95
846,145901.14
847,151914.2
848,179832.23
849,150596.72
850,105755.53
851,140385.47
852,121553.8
853,82569.266
854,168115.75
855,117815.02
856,107293.625
857,117842.19
858,210094.36
859,108779.82
860,102437.39
861,200461.86
862,137249.98
863,154273.06
864,254253.12
865,104637.16
866,187522.53
867,201878.58
868,118824.87
869,123173.63
870,159683.48
871,147851.05
872,77651.09
873,100950.21
874,151404.56
875,152406.83
876,100370.2
877,139714.7
878,95464.63
879,100374.36
880,152512.58
881,132521.56
882,209959.4
883,138520.23
884,229756.5
885,96767.88
886,111884.71
887,155416.39
888,100554.73
889,67286.125
890,92323.516
891,127474.54
892,136709.97
893,161704.7
894,104716.62
895,153533.94
896,289844.7
897,81751.195
898,101299.68
899,125069.87
900,66995.39
901,219414.25
902,148937.5
903,76978.95
904,126493.46
905,86426.15
906,269729.25
907,169259.56
908,102588.41
909,106426.414
910,205534.22
911,97080.11
912,117895.836
913,115268.77
914,100175.62
915,85034.2
916,160776.19
917,153796.67
918,137267.56
919,252156.47
920,107800.75
921,189722.83
922,84918.74
923,262105.36
924,146828.78
925,159634.45
926,226166.02
927,125932.51
928,233136.48
929,150896.0
930,90348.83
931,102351.61
932,113750.62
933,184663.69
934,126821.94
935,182074.31
936,109467.23
937,264462.97
938,153897.89
939,151558.83
940,187044.38
941,161979.77
942,115932.27
943,134596.3
944,111057.09
945,213873.5
946,123484.984
947,184385.27
948,122438.7
949,188781.58
950,244450.1
951,98868.43
952,135870.53
953,125953.09
954,70612.695
955,99900.164
956,110218.09
957,104271.3
958,165108.48
959,117211.336
960,113065.56
961,154060.58
962,104258.15
963,172510.95
964,85319.94
965,143791.12
966,75287.38
967,107177.99
968,120023.3
969,112526.29
970,112926.29
971,140330.12
972,159696.73
973,230394.53
974,100041.375
975,176512.84
976,166580.17
977,99989.83
978,100223.16
979,227486.05
980,88318.28
981,159397.12
982,149375.14
983,86076.63
984,124017.05
985,102602.18
986,152643.8
987,145556.84
988,114724.734
989,130446.47
990,125050.43
991,162327.72
992,133344.12
993,248713.73
994,127679.586
995,119015.445
996,145069.16
997,115247.516
998,246390.67
999,150924.98
1000,242407.48
1001,126327.29
1002,151311.52
1003,122928.336
1004,212512.17
1005,116903.71
1006,114305.195
1007,115950.99
1008,159970.92
1009,221742.1
1010,182396.19
1011,79692.09
1012,95886.04
1013,110692.88
1014,90099.39
1015,56646.723
1016,162478.17
1017,160097.98
1018,169580.22
1019,212864.67
1020,206558.83
1021,92292.84
1022,272053.22
1023,117478.04
1024,153059.84
1025,93562.85
1026,112850.336
1027,144213.55
1028,167540.27
1029,166149.45
1030,224369.11
1031,88133.97
1032,137492.84
1033,146102.69
1034,137536.08
1035,107899.195
1036,118717.18
1037,141741.34
1038,118119.84
1039,103059.22
1040,190649.83
1041,209227.53
1042,173283.11
1043,158986.72
1044,165385.53
1045,175399.89
1046,178404.2
1047,102197.23
1048,103731.945
1049,180699.48
1050,124554.49
1051,153552.58
1052,127465.055
1053,171933.47
1054,128943.83
1055,164926.67
1056,126521.47
1057,99066.92
1058,268858.44
1059,143610.67
1060,72011.18
1061,207408.5
1062,197132.48
1063,122579.8
1064,111986.93
1065,122600.36
1066,101320.24
1067,120399.47
1068,167288.05
1069,236567.69
1070,170732.25
1071,126661.4
1072,212950.53
1073,207551.89
1074,112563.04
1075,94498.16
1076,169742.53
1077,101129.914
1078,166547.16
1079,139392.3
1080,150377.72
1081,89538.234
1082,137840.89
1083,181801.19
1084,181301.38
1085,168284.48
1086,176390.7
1087,164766.98
1088,178423.61
1089,114227.96
1090,199481.97
1091,108997.35
1092,209293.6
1093,100436.54
1094,142560.22
1095,145590.58
1096,193902.22
1097,166264.97
1098,102632.91
1099,155701.31
1100,123753.82
1101,102413.86
1102,220730.28
1103,233287.33
1104,155871.28
1105,92791.664
1106,131804.78
1107,86571.96
1108,136424.81
1109,132744.52
1110,129659.266
1111,150195.22
1112,113406.61
1113,155362.06
1114,160127.27
1115,195925.66
1116,186083.33
1117,111571.29
1118,141547.72
1119,103380.67
1120,255711.39
1121,99896.52
1122,211764.58
1123,145830.2
1124,116353.164
1125,116449.42
1126,100183.05
1127,113788.56
1128,186505.38
1129,128112.29
1130,94369.59
1131,110966.41
1132,104911.45
1133,112589.22
1134,113106.016
1135,142176.34
1136,249394.75
1137,104073.336
1138,166546.28
1139,132378.66
1140,226968.36
1141,150600.61
1142,192899.23
1143,222141.64
1144,99830.53
1145,227596.03
1146,166731.23
1147,164734.28
1148,124912.086
1149,104332.12
1150,133788.33
1151,199846.58
1152,110113.48
1153,169470.9
1154,96704.55
1155,136731.08
1156,72042.56
1157,112940.805
1158,187887.47
1159,138372.81
1160,93833.016
1161,114882.24
1162,117818.57
1163,124115.21
1164,148120.02
1165,201574.05
1166,238579.5
1167,135902.14
1168,80731.71
1169,196555.89
1170,166892.25
1171,110553.34
1172,86476.37
1173,171844.72
1174,103273.74
1175,178137.92
1176,173131.36
1177,203438.39
1178,163319.89
1179,158562.6
1180,271447.44
1181,89565.47
1182,103239.85
1183,108912.234
1184,134494.03
1185,131629.33
1186,164845.3
1187,128357.336
1188,176453.27
1189,165064.73
1190,134256.6
1191,94796.586
1192,115802.74
1193,113543.56
1194,84379.33
1195,201502.52
1196,180408.39
1197,129329.86
1198,137405.19
1199,90630.414
1200,148242.38
1201,175144.39
1202,151166.39
1203,212908.42
1204,205296.52
1205,216499.03
1206,115185.37
1207,173965.23
1208,194944.58
1209,170033.0
1210,124473.68
1211,118536.375
1212,92397.35
1213,221609.83
1214,176529.47
1215,160196.45
1216,210912.08
1217,156637.4
1218,152391.84
1219,237029.16
1220,123619.94
1221,147755.17
1222,101078.22
1223,105279.58
1224,120359.8
1225,131030.66
1226,108785.19
1227,242327.12
1228,81488.84
1229,81546.6
1230,211759.28
1231,102090.2
1232,128963.79
1233,194123.64
1234,118925.836
1235,97664.64
1236,84438.05
1237,124029.52
1238,98672.86
1239,138763.23
1240,107403.734
1241,181803.69
1242,203547.14
1243,108578.83
1244,198569.75
1245,193244.97
1246,129475.555
1247,124047.97
1248,119494.33
1249,184503.02
1250,93094.26
1251,140841.3
1252,110304.41
1253,139818.53
1254,136440.56
1255,124236.27
1256,107310.98
1257,89992.54
1258,95604.555
1259,200354.38
1260,145649.97
1261,252509.86
1262,109193.1
1263,93670.06
1264,164887.36
1265,178926.89
1266,210684.73
1267,150872.97
1268,108933.516
1269,200628.78
1270,252068.0
1271,275019.78
1272,134946.5
1273,98678.414
1274,123800.086
1275,169848.16
1276,112719.12
1277,84424.98
1278,135965.05
1279,197268.23
1280,117376.8
1281,114737.055
1282,145715.03
1283,159783.77
1284,128062.2
1285,289465.8
1286,107507.234
1287,231239.22
1288,211503.5
1289,93141.125
1290,147598.2
1291,191106.22
1292,103215.04
1293,180053.48
1294,172606.14
1295,116384.914
1296,105445.24
1297,118616.95
1298,152171.12
1299,117375.73
1300,235793.67
1301,205693.27
1302,53308.598
1303,189787.06
1304,151828.0
1305,146314.08
1306,200189.84
1307,119683.16
1308,174790.47
1309,126861.45
1310,180799.94
1311,86781.875
1312,125840.22
1313,89220.74
1314,147375.02
1315,108870.51
1316,236469.55
1317,157898.34
1318,197880.66
1319,164320.27
1320,178628.17
1321,186826.9
1322,129332.46
1323,115446.016
1324,131457.39
1325,254428.23
1326,213126.77
1327,119483.21
1328,233739.89
1329,137535.95
1330,156108.22
1331,140611.14
1332,153594.8
1333,228527.03
1334,129130.01
1335,195476.72
1336,185633.23
1337,169845.36
1338,89990.42
1339,199876.94
1340,223759.77
1341,125499.67
1342,265017.56
1343,169153.4
1344,92597.43
1345,100834.74
1346,171045.23
1347,153444.97
1348,100280.93
1349,136128.2
1350,140099.53
1351,132022.92
1352,92865.07
1353,146504.06
1354,154992.28
1355,110244.57
1356,61192.113
1357,190168.14
1358,193855.38
1359,80688.25
1360,78404.08
1361,147746.4
1362,129549.16
1363,173664.55
1364,151571.25
1365,161928.89
1366,147697.03
1367,237160.5
1368,181735.08
1369,194972.02
1370,163427.28
1371,60931.88
1372,173414.88
1373,111568.695
1374,230570.05
1375,147827.8
1376,150465.02
1377,127261.125
1378,74117.59
1379,103170.48
1380,93724.97
1381,98652.28
1382,103998.84
1383,120845.6
1384,118189.31
1385,161019.7
1386,100088.95
1387,139483.56
1388,221444.11
1389,209910.78
1390,134598.08
1391,145802.7
1392,162221.53
1393,182544.36
1394,79245.14
1395,118911.82
1396,129312.92
1397,109094.75
1398,100637.47
1399,162893.27
1400,168950.45
1401,126723.22
1402,93116.19
1403,176636.48
1404,108404.74
1405,107085.625
1406,143146.61
1407,128762.914
1408,160249.08
1409,129905.29
1410,212205.47
1411,86949.555
1412,206959.97
1413,97571.414
1414,130082.35
1415,162982.67
1416,167424.92
1417,238349.75
1418,134115.92
1419,160155.11
1420,108898.59
1421,131963.31
1422,112318.42
1423,153052.64
1424,161230.08
1425,195831.47
1426,194478.02
1427,218566.03
1428,240534.9
1429,181025.3
1430,126110.32
1431,170286.44
1432,152187.8
1433,193990.5
1434,169827.66
1435,167882.89
1436,114917.21
1437,155036.4
1438,113356.664
1439,113854.86
1440,199987.05
1441,197771.16
1442,122617.734
1443,88309.16
1444,77324.5
1445,198411.73
1446,133517.17
1447,164852.0
1448,184412.61
1449,134293.3
1450,136592.34
1451,128787.87
1452,94468.62
1453,51016.13
1454,86050.414
1455,142436.3
1456,191148.31
1457,124578.01
1458,197797.62
1459,185454.95
1460,79866.195
1461,126759.14
1462,165054.3
1463,229567.08
1464,77707.99
1465,205331.52
1466,156663.5
1467,183042.97
1468,160935.75
1469,123202.74
1470,173485.45
1471,110933.67
1472,109674.54
1473,120138.44
1474,106109.414
1475,87833.94
1476,109584.516
1477,232717.89
1478,114722.75
1479,163784.81
1480,109049.27
1481,91488.05
1482,76850.71
1483,102911.76
1484,157703.28
1485,231606.28
1486,157253.6
1487,175278.89
1488,119817.68
1489,52079.45
1490,105623.8
1491,185624.64
1492,199135.14
1493,98069.805
1494,124908.29
1495,124839.75
1496,178786.75
1497,88429.82
1498,121215.51
1499,136560.34
1500,86100.77
1501,131251.56
1502,105052.16
1503,120829.63
1504,137902.3
1505,180925.81
1506,118086.484
1507,152682.17
1508,219133.03
1509,164676.38
1510,113795.836
1511,83512.97
1512,121149.81
1513,192719.92
1514,138528.81
1515,195538.69
1516,132340.73
1517,140152.77
1518,164710.5
1519,238629.64
1520,291857.84
1521,171477.78
1522,139299.66
1523,140887.33
1524,44711.832
1525,141872.9
1526,188603.03
1527,84017.3
1528,85902.21
1529,91142.44
1530,126027.94
1531,151366.5
1532,159066.86
1533,111173.76
1534,130084.12
1535,158124.83
1536,181328.78
1537,124167.695
1538,125016.25
1539,123077.26
1540,155373.58
1541,146948.19
1542,98793.46
1543,268155.22
1544,166818.69
1545,138321.95
1546,126347.91
1547,172305.05
1548,165893.77
1549,208657.53
1550,161662.31
1551,164623.11
1552,102856.9
1553,174989.22
1554,108410.88
1555,95162.805
1556,111306.37
1557,189851.94
1558,110371.3
1559,124298.664
1560,137677.48
1561,123652.35
1562,174762.6
1563,151213.86
1564,148180.92
1565,164540.48
1566,211699.22
1567,53681.06
1568,98531.27
1569,108799.38
1570,121137.28
1571,108492.34
1572,152651.78
1573,78172.66
1574,138250.62
1575,99285.36
1576,207145.02
1577,120934.5
1578,143504.83
1579,192115.97
1580,117739.63
1581,122090.05
1582,235535.23
1583,173774.4
1584,177754.8
1585,222996.31
1586,191991.81
1587,140599.1
1588,127107.01
1589,113753.97
1590,260465.02
1591,135552.88
1592,124224.43
1593,113978.984
1594,86591.01
1595,99564.32
1596,103772.15
1597,117859.41
1598,150839.72
1599,110826.45
1600,100949.63
1601,141501.2
1602,104285.02
1603,238117.1
1604,256641.33
1605,151261.86
1606,227311.62
1607,157682.36
1608,131128.16
1609,133608.52
1610,117608.77
1611,100829.88
1612,153960.34
1613,102526.51
1614,217700.45
1615,129511.22
1616,108908.805
1617,203326.44
1618,165137.64
1619,137052.81
1620,88180.68
1621,145951.05
1622,188215.38
1623,167512.44
1624,100144.375
1625,97898.51
1626,143295.5
1627,233415.02
1628,185413.81
1629,141273.36
1630,153958.88
1631,103139.26
1632,94897.55
1633,138859.23
1634,129384.58
1635,164150.6
1636,201288.61
1637,156228.33
1638,142282.69
1639,173604.95
1640,87872.36
1641,165823.05
1642,135570.4
1643,233405.39
1644,31802.264
1645,124770.55
1646,79717.99
1647,184798.22
1648,208067.55
1649,250280.6
1650,134846.42
1651,161037.77
1652,103027.4
1653,267227.25
1654,146398.2
1655,189782.11
1656,133566.28
1657,96058.66
1658,138930.3
1659,146432.03
1660,118738.29
1661,96350.97
1662,150702.9
1663,116605.35
1664,89287.8
1665,167233.22
1666,110685.11
1667,199452.95
1668,103450.664
1669,144391.31
1670,233697.4
1671,109978.02
1672,104000.625
1673,79030.83
1674,169097.66
1675,82611.77
1676,231960.42
1677,102173.016
1678,180608.42
1679,224474.12
1680,71935.055
1681,171654.28
1682,217776.4
1683,210926.12
1684,108523.664
1685,231790.5
1686,128067.71
1687,116098.18
1688,160543.1
1689,107676.06
1690,115838.39
1691,160039.84
1692,212148.56
1693,261309.3
1694,111065.6
1695,151899.27
1696,199535.86
1697,168418.05
1698,117978.28
1699,128784.42
1700,96175.336
1701,124685.6
1702,102504.445
1703,206255.86
1704,159415.6
1705,109557.23
1706,154602.08
1707,110624.86
1708,180131.83
1709,139752.34
1710,137900.78
1711,76180.1
1712,149081.14
1713,123123.18
1714,176550.1
1715,204120.86
1716,95313.79
1717,152596.9
1718,124522.8
1719,156986.06
1720,130749.06
1721,157095.86
1722,103509.2
1723,85952.73
1724,148276.27
1725,173116.7
1726,132682.05
1727,106265.43
1728,149035.6
1729,207321.8
1730,177535.05
1731,189433.25
1732,84601.17
1733,104478.945
1734,137865.48
1735,181123.36
1736,161707.73
1737,122117.53
1738,158502.94
1739,206828.14
1740,188509.92
1741,107702.42
1742,117165.69
1743,137151.92
1744,232513.89
1745,162602.33
1746,235776.95
1747,142734.39
1748,194125.95
1749,139760.23
1750,220898.06
1751,184428.42
1752,102329.14
1753,100764.57
1754,117616.914
1755,180610.47
1756,176329.77
1757,105318.12
1758,203791.28
1759,168655.12
1760,158020.12
1761,213850.4
1762,175143.73
1763,111912.45
1764,99187.2
1765,174230.53
1766,155131.38
1767,119547.65
1768,157026.03
1769,121151.55
1770,100260.66
1771,112394.9
1772,117021.99
1773,188557.47
1774,105273.63
1775,159162.98
1776,227347.33
1777,194425.83
1778,138830.14
1779,136319.64
1780,178117.44
1781,137451.31
1782,200132.2
1783,143405.67
1784,182571.86
1785,200547.23
1786,132303.81
1787,142764.6
1788,219174.47
1789,134725.28
1790,102523.87
1791,129787.49
1792,115621.28
1793,188949.28
1794,152271.12
1795,147511.1
1796,224903.17
1797,97053.03
1798,200369.8
1799,204814.94
1800,117171.88
1801,225902.4
1802,227718.56
1803,123333.55
1804,150536.08
1805,178256.3
1806,187904.08
1807,86974.94
1808,156311.12
1809,127995.94
1810,98065.33
1811,202526.95
1812,173191.19
1813,118459.336
1814,126243.48
1815,148876.27
1816,187786.42
1817,185629.0
1818,98226.84
1819,185587.42
1820,99945.85
1821,98348.87
1822,180923.83
1823,207265.92
1824,135177.67
1825,171820.5
1826,123452.62
1827,150625.7
1828,96598.586
1829,105847.484
1830,176301.92
1831,181426.97
1832,63156.105
1833,173913.84
1834,180191.66
1835,100245.984
1836,171769.36
1837,197907.61
1838,106125.234
1839,173680.42
1840,139050.78
1841,155583.4
1842,135269.81
1843,115467.47
1844,125569.54
1845,108508.6
1846,156029.36
1847,235623.42
1848,92807.125
1849,100989.21
1850,117576.875
1851,133630.62
1852,235358.88
1853,229039.86
1854,116699.695
1855,114445.34
1856,111281.18
1857,206287.97
1858,124022.13
1859,170648.77
1860,160493.6
1861,206584.12
1862,102046.29
1863,104971.46
1864,157461.95
1865,146445.97
1866,131633.73
1867,169015.52
1868,174432.97
1869,126379.266
1870,119727.71
1871,125680.63
1872,77351.66
1873,114205.12
